row_id,chunk_id,title,domain,section,reasoning_type,final_reasoning_bucket,quality_band,difficulty_band,inferential_validity_band,q_length,a_length,ctx_length,ctx_sentence_count,answer_position_ratio,lexical_overlap_ratio,ttr_question,question_type,answer_type,popularity_source,knowledge_difficulty,page_views_rank,wiki_count_rank,statements_rank
568,33660032,Việt Nam Dân chủ Cộng hòa,history,Chính phủ Cách mạng Lâm thời,multi-sentence,bridge,usable,easy,weak,15,10,213,8,0.8931140801644398,0.9333333333333333,1.0,who,Proper Noun - Organization,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
569,33738180003,Thế kỷ 13 TCN,history,Sự kiện,multi-sentence,bridge,usable,easy,weak,14,1,220,11,0.21839080459770116,0.9230769230769231,0.9285714285714286,other,Proper Noun - Person,question_entity,0.39017558314491063,0.8643659711075441,0.5004436557231589,0.5008517887563884
570,34191760001,Lịch sử Bắc Mỹ,history,Cuộc di cư của người Idien cổ,multi-sentence,bridge,usable,easy,weak,17,4,257,13,0.9839715048975958,0.9375,0.9411764705882353,other,Common Noun Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
571,34361060002,Owen J. Baggett,history,Binh nghiệp,multi-sentence,bridge,usable,easy,weak,11,10,227,14,0.8899521531100478,0.9090909090909091,1.0,why,Clause / Verb Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
572,3442340003,Đông Dương Cộng sản Liên đoàn,history,Hội nghị Đò Trai,multi-sentence,bridge,usable,easy,weak,18,15,243,10,0.7906137184115524,0.9444444444444444,1.0,why,Proper Noun - Organization,question_entity,0.48212260865760725,0.5002006420545746,0.5869565217391305,0.5008517887563884
573,34918830002,Chiến dịch Husky,history,Tấn công,multi-sentence,bridge,usable,easy,weak,18,2,226,9,0.9614325068870524,0.7222222222222222,1.0,other,Proper Noun - Location,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
574,35086050003,Cửu tự,history,Cửu tự,multi-sentence,bridge,usable,easy,weak,18,3,236,6,0.8099547511312217,0.8333333333333334,1.0,other,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
575,352520004,Nhà Tây Sơn,history,Bối cảnh lịch sử,multi-sentence,bridge,usable,easy,weak,25,12,226,10,0.5579150579150579,0.8333333333333334,0.96,why,Other,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
576,352520062,Nhà Tây Sơn,history,Hậu quả,multi-sentence,bridge,usable,easy,weak,17,3,241,9,0.5269121813031161,0.7647058823529411,1.0,other,Proper Noun - Person,question_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
577,352520068,Nhà Tây Sơn,history,Thống nhất nhà Tây Sơn,multi-sentence,bridge,usable,easy,weak,16,15,249,8,0.9429559204840103,0.8,0.9375,why,Proper Noun - Location,answer_entity,0.08331618611280722,0.8848314606741573,0.8988464951197871,0.9122657580919932
578,354150023,Nhà Mạc,history,Kinh tế,multi-sentence,bridge,strong,easy,weak,14,3,234,10,0.2706552706552707,0.7857142857142857,1.0,other,Proper Noun - Person,question_entity,0.2906608627477142,0.9763242375601926,0.8300798580301686,0.5008517887563884
579,3546400001,Giá – lương – tiền (Việt Nam),history,Bối cảnh,multi-sentence,bridge,usable,easy,weak,20,12,247,7,0.39058171745152354,0.95,1.0,other,Proper Noun - Location,answer_entity,0.3781370598704322,0.9044943820224719,0.5004436557231589,0.5008517887563884
580,3546400007,Giá – lương – tiền (Việt Nam),history,Tiến hành,multi-sentence,bridge,usable,easy,weak,15,3,241,12,0.2910244786944696,0.7857142857142857,0.9333333333333333,why,Common Noun Phrase,question_entity,0.41039357263675036,0.7925361155698234,0.5070984915705412,0.5008517887563884
581,36345170002,Bầu cử Quốc hội Việt Nam khóa I,history,Chuẩn bị,multi-sentence,bridge,usable,easy,weak,24,4,258,10,0.13459801264679314,0.8636363636363636,0.9166666666666666,other,Common Noun Phrase,wiki_title,0.40835375328937296,0.8037720706260032,0.5004436557231589,0.5008517887563884
582,3648400002,Kinh tế Việt Nam (1976–1986),history,Mô hình kinh tế,multi-sentence,bridge,usable,easy,weak,26,9,235,7,0.49719101123595505,0.84,0.9615384615384616,other,Proper Noun - Location,question_entity,0.3617646682171417,0.9590690208667737,0.5004436557231589,0.5008517887563884
583,36574660002,Quách Văn Phẩm,history,Thân thế cuộc đời,multi-sentence,bridge,usable,easy,weak,16,13,227,7,0.9457593688362919,0.8125,1.0,other,Proper Noun - Location,answer_entity,0.3843970919731611,0.8836276083467095,0.5004436557231589,0.5008517887563884
584,36729270043,Chiến dịch CQ-88,history,Sự kiện đá Chữ Thập,multi-sentence,bridge,usable,easy,weak,25,7,252,10,0.6504941599281222,0.75,0.96,other,Proper Noun - Organization,question_entity,0.3497261449426635,0.9991974317817014,0.5004436557231589,0.5008517887563884
585,370720000,Lịch sử châu Á,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,18,7,199,6,0.09781357882623705,0.9444444444444444,1.0,other,Common Noun Phrase,answer_entity,0.3039032383496404,0.9321829855537721,0.8300798580301686,0.5008517887563884
586,370720001,Lịch sử châu Á,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,21,17,223,8,0.9291417165668663,0.6666666666666666,1.0,other,Proper Noun - Location,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
587,376320001,Bà mẹ Việt Nam anh hùng,history,Hoàn cảnh ra đời,multi-sentence,bridge,usable,easy,weak,23,38,234,8,0.8436911487758946,0.9523809523809523,0.9130434782608695,other,Proper Noun - Organization,answer_entity,0.3843970919731611,0.8836276083467095,0.5004436557231589,0.5008517887563884
588,376340003,Thành Cổ Loa,history,Bối cảnh địa lý,multi-sentence,bridge,usable,easy,weak,22,3,249,9,0.6032757051865332,0.75,0.9090909090909091,why,Common Noun Phrase,answer_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
589,3778190001,Quân đội nhà Lê sơ,history,Trước thời Lê Thánh Tông,multi-sentence,bridge,usable,easy,weak,23,7,230,8,0.6950629235237173,0.8095238095238095,0.9130434782608695,how_many,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
590,38490003,Đảng Cộng sản Việt Nam,history,Những lần sửa đổi,multi-sentence,bridge,usable,easy,weak,8,2,267,10,0.5116279069767442,0.7142857142857143,0.875,how_many,Common Noun Phrase,wiki_title,0.3502076858736426,0.9975922953451043,0.5004436557231589,0.5008517887563884
591,4013480013,Vương quốc Armenia (cổ đại),history,Dưới thời Tigranes Đại đế,multi-sentence,bridge,usable,easy,weak,17,11,210,9,0.8715686274509804,0.9285714285714286,0.8235294117647058,other,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
592,4044190000,Người Tuareg,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,15,2,195,8,0.33577405857740583,0.9285714285714286,0.9333333333333333,other,Proper Noun - Person,question_entity,0.19129418929638076,0.5002006420545746,0.9946761313220941,0.9267461669505963
593,4057620000,Baroque,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,24,2,179,8,0.5709134615384616,0.9523809523809523,0.875,other,Common Noun Phrase,question_entity,0.11074687563802621,0.8434991974317817,0.8300798580301686,0.9471890971039182
594,4057620002,Baroque,history,Đặc điểm chính,multi-sentence,bridge,usable,easy,weak,22,8,227,8,0.29206963249516443,0.9523809523809523,0.9545454545454546,other,Proper Noun - Location,answer_entity,0.4970776698222782,0.5080256821829856,0.5004436557231589,0.5008517887563884
595,4116030008,Chiến tranh Việt – Xiêm (1771–1773),history,"Thonburi, Hà Tiên và Mãn Thanh",multi-sentence,bridge,usable,easy,weak,16,18,226,8,0.7751152073732719,0.8666666666666667,0.9375,why,Proper Noun - Location,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
596,4140440001,Mỵ Châu,history,Cổ thư,multi-sentence,bridge,usable,easy,weak,20,7,242,11,0.2877959927140255,0.9473684210526315,0.95,other,Proper Noun - Location,question_entity,0.3581531112347983,0.971107544141252,0.5004436557231589,0.5008517887563884
597,4153730003,Thời kỳ Bắc thuộc lần thứ hai,history,Thời Tam Quốc và nhà họ Sỹ,multi-sentence,bridge,usable,easy,weak,18,2,235,13,0.9686635944700461,0.8888888888888888,1.0,who,Proper Noun - Organization,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
598,4208650001,Man Thiện,history,Tiểu sử,multi-sentence,bridge,usable,easy,weak,20,2,213,10,0.9044585987261147,0.95,1.0,other,Proper Noun - Person,answer_entity,0.44808088009515135,0.6713483146067416,0.5004436557231589,0.5008517887563884
599,4226300005,Chiến trường châu Âu trong Thế chiến thứ hai,history,Phe Trục,multi-sentence,bridge,usable,easy,weak,24,3,230,8,0.4896030245746692,0.75,1.0,other,Proper Noun - Location,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
600,440310001,Phố Hiến,history,Lịch sử - địa lý,multi-sentence,bridge,usable,easy,weak,12,6,229,8,0.8724899598393574,0.75,1.0,other,Common Noun Phrase,question_entity,0.4088405283609061,0.9325842696629213,0.30479148181011534,0.5008517887563884
601,440310003,Phố Hiến,history,Lịch sử - địa lý,multi-sentence,bridge,usable,easy,weak,22,7,221,7,0.8168462291870715,0.9545454545454546,1.0,other,Proper Noun - Location,answer_entity,0.5888022443614247,0.5296950240770465,0.009316770186335404,0.5008517887563884
602,4459020003,Lưu Cơ (nhà Đinh),history,Dẹp loạn 12 sứ quân,multi-sentence,bridge,usable,easy,weak,19,2,245,12,0.8857142857142857,0.9411764705882353,0.8947368421052632,other,Proper Noun - Location,question_entity,0.4511386151579112,0.5605939004815409,0.6512866015971606,0.5008517887563884
603,44900027,Phố cổ Hội An,history,Kiến trúc truyền thống,multi-sentence,bridge,usable,easy,weak,11,3,231,10,0.5161290322580645,0.9,0.9090909090909091,other,Common Noun Phrase,question_entity,0.44880319149162007,0.6689406099518459,0.5004436557231589,0.5008517887563884
604,475290002,Thế kỷ 17,history,Các sự kiện,multi-sentence,bridge,usable,easy,weak,13,9,248,12,0.17803365810451727,0.8461538461538461,1.0,other,Proper Noun - Organization,answer_entity,0.40221410641938904,0.8242375601926164,0.5004436557231589,0.5008517887563884
605,4780050001,Thời kỳ Bắc thuộc lần thứ nhất,history,Thời điểm bắt đầu,multi-sentence,bridge,strong,easy,weak,27,2,215,6,0.9918032786885246,0.96,0.9259259259259259,when,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
606,4892570023,Quân đội nhà Trần,history,Tượng binh,multi-sentence,bridge,usable,easy,weak,17,2,229,9,0.8222222222222222,0.9411764705882353,1.0,other,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
607,4936110003,Thủ công nghiệp Đại Việt thời Trần,history,Thủ công nghiệp nhân dân,multi-sentence,bridge,usable,easy,weak,14,3,245,13,0.5967885816235504,0.9285714285714286,1.0,where,Proper Noun - Organization,question_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
608,4985160002,Nông nghiệp Đàng Trong thời Lê trung hưng,history,Chế độ ruộng đất,multi-sentence,bridge,usable,easy,weak,22,4,252,13,0.7293103448275862,0.8095238095238095,0.9545454545454546,other,Common Noun Phrase,answer_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
609,5062510022,Lịch sử quân sự Hoa Kỳ trong Chiến tranh thế giới thứ hai,history,Iwo Jima,multi-sentence,bridge,usable,easy,weak,9,6,259,10,0.4160839160839161,0.6666666666666666,1.0,other,Date / Time,wiki_title,0.47865872921232644,0.569422150882825,0.5004436557231589,0.5008517887563884
610,5113990003,Vương quốc Sicilia,history,Thời kỳ Norman,multi-sentence,bridge,usable,easy,weak,18,3,218,7,0.36192271442035817,0.9411764705882353,0.9444444444444444,other,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
611,517670003,Gaspard II de Coligny,history,Tiểu sử,multi-sentence,bridge,usable,easy,weak,20,2,209,7,0.13497536945812807,0.75,1.0,who,Proper Noun - Person,question_entity,0.1811334565126269,0.699438202247191,0.8624667258207631,0.8824531516183987
612,5244410013,Nông nghiệp Đại Việt thời Trần,history,Thủy lợi,multi-sentence,bridge,usable,easy,weak,17,3,229,10,0.7992424242424242,0.8823529411764706,1.0,other,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
613,5413480001,Chiến tranh thế giới thứ ba,history,Giới thiệu,multi-sentence,bridge,usable,medium,weak,29,7,257,5,0.8660328435609335,0.8888888888888888,0.9310344827586207,other,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
614,543930002,Thời bao cấp,history,Cơ chế quản lý kinh tế,multi-sentence,bridge,usable,easy,weak,21,4,235,9,0.9686635944700461,0.9523809523809523,1.0,who,Common Noun Phrase,answer_entity,0.41147703973145344,0.7889245585874799,0.5070984915705412,0.5008517887563884
615,543930003,Thời bao cấp,history,Cơ chế quản lý kinh tế,multi-sentence,bridge,usable,easy,weak,28,4,217,8,0.2135054617676266,0.9285714285714286,1.0,who,Common Noun Phrase,answer_entity,0.41147703973145344,0.7889245585874799,0.5070984915705412,0.5008517887563884
616,543930054,Thời bao cấp,history,Trì trệ,multi-sentence,bridge,usable,easy,weak,32,2,255,10,0.7160278745644599,0.8888888888888888,0.84375,how_many,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
617,5586880002,Lịch sử Đế quốc La Mã,history,Những năm cuối của nền Cộng hòa,multi-sentence,bridge,usable,easy,weak,22,1,217,10,0.9380445304937076,0.8571428571428571,0.9545454545454546,other,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
618,5586880051,Lịch sử Đế quốc La Mã,history,Constantine và các con trai,multi-sentence,bridge,usable,easy,weak,14,2,203,9,0.29145211122554066,0.8461538461538461,0.9285714285714286,who,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
619,559500001,Trịnh – Nguyễn phân tranh,history,Bối cảnh,multi-sentence,bridge,usable,easy,weak,17,6,238,12,0.47649186256781195,0.75,0.9411764705882353,other,Proper Noun - Location,answer_entity,0.37705359277572936,0.9081059390048154,0.5004436557231589,0.5008517887563884
620,5693680009,Sơ kỳ Trung Cổ,history,Đế quốc Byzantine,multi-sentence,bridge,usable,easy,weak,20,1,237,8,0.6361185983827493,0.8421052631578947,0.95,other,Proper Noun - Person,question_entity,0.3924629025670615,0.8567415730337079,0.5004436557231589,0.5008517887563884
621,573580002,Hùng Vương,history,Sử liệu,multi-sentence,bridge,usable,easy,weak,20,2,225,8,0.2577220077220077,0.75,1.0,other,Proper Noun - Person,question_entity,0.3518930791320697,0.9919743178170144,0.5004436557231589,0.5008517887563884
622,5758980006,Trung kỳ Trung Cổ,history,Anh,multi-sentence,bridge,usable,easy,weak,20,1,220,9,0.8613861386138614,0.8947368421052632,0.95,other,Proper Noun - Person,question_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
623,5758980048,Trung kỳ Trung Cổ,history,Khoa học và công nghệ,multi-sentence,bridge,usable,easy,weak,21,8,224,8,0.8870967741935484,0.95,0.9523809523809523,other,Proper Noun - Location,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
624,576840000,Thiên niên kỷ 2,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,16,3,201,3,0.12814895947426067,0.9285714285714286,0.875,other,Date / Time,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
625,610600001,Sự kiện Tunguska,history,Miêu tả,multi-sentence,bridge,usable,easy,weak,16,2,254,8,0.3263157894736842,0.875,1.0,other,Number / Quantity,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
626,610600002,Sự kiện Tunguska,history,Miêu tả,multi-sentence,bridge,usable,easy,weak,35,12,237,9,0.29193109700815956,0.9090909090909091,0.9428571428571428,other,Proper Noun - Organization,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
627,610600003,Sự kiện Tunguska,history,Miêu tả,multi-sentence,bridge,usable,easy,weak,14,13,241,9,0.2844744455159113,0.5714285714285714,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
628,7350023,Lý Thái Tổ,history,Quân sự,multi-sentence,bridge,usable,easy,weak,13,2,249,11,0.19384057971014493,0.9230769230769231,1.0,how_many,Number / Quantity,question_entity,0.29315929250554784,0.9907704654895666,0.7959183673469388,0.5008517887563884
629,7532870002,Bùi Bá Kỳ,history,Tiểu sử,multi-sentence,bridge,usable,easy,weak,22,4,227,10,0.7958607714016933,0.8571428571428571,0.9545454545454546,when,Common Noun Phrase,question_entity,0.5380688415718771,0.3713884430176565,0.5004436557231589,0.5008517887563884
630,7675880001,Sự lùi dần của sông băng từ năm 1850,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,26,4,253,9,0.31956912028725315,0.95,0.7692307692307693,other,Common Noun Phrase,question_entity,0.44880319149162007,0.6689406099518459,0.5004436557231589,0.5008517887563884
631,769480001,Giả kim thuật,history,Lịch sử,multi-sentence,bridge,usable,easy,weak,22,4,229,7,0.2859848484848485,0.8333333333333334,0.8181818181818182,other,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
632,769480006,Giả kim thuật,history,Giả kim thuật của người Trung Quốc,multi-sentence,bridge,usable,easy,weak,16,4,229,9,0.9772942289498581,0.75,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
633,77350003,Khởi nghĩa Yên Thế,history,Giai đoạn thứ nhất (1884 - 1892),multi-sentence,bridge,usable,easy,weak,22,3,229,11,0.34205607476635513,0.8181818181818182,1.0,how_many,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
634,77350006,Khởi nghĩa Yên Thế,history,Giai đoạn thứ hai (1893 - 1897),multi-sentence,bridge,usable,easy,weak,18,3,233,9,0.7923292797006548,0.8235294117647058,0.9444444444444444,other,Common Noun Phrase,question_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
635,783000041,Kế hoạch Marshall,history,Hiệu quả,multi-sentence,bridge,usable,easy,weak,15,1,207,10,0.6313603322949117,0.8666666666666667,1.0,when,Common Noun Phrase,question_entity,0.255796252516714,0.9807383627608347,0.9977817213842058,0.5008517887563884
636,7918980001,Kinh tế nhà Tây Sơn,history,Thương mại,multi-sentence,bridge,usable,easy,weak,21,2,224,9,0.9895038167938931,0.9,0.9523809523809523,other,Proper Noun - Person,answer_entity,0.3497261449426635,0.9991974317817014,0.5004436557231589,0.5008517887563884
637,8001500003,Trái Đất rỗng,history,Cổ đại,multi-sentence,bridge,usable,easy,weak,16,12,218,7,0.8708414872798435,0.9375,1.0,other,Proper Noun - Location,answer_entity,0.45397975649964584,0.651685393258427,0.5004436557231589,0.5008517887563884
638,8024520002,Cộng hòa Xã hội chủ nghĩa Xô viết Karelia–Phần Lan,history,Lịch sử,multi-sentence,bridge,usable,easy,weak,25,4,237,6,0.8173758865248227,0.782608695652174,0.92,other,Date / Time,question_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
639,8033230003,Nguyễn Thành Thơ (Cần Thơ),history,Trở thành một trong những lãnh đạo,multi-sentence,bridge,usable,easy,weak,25,12,230,7,0.736441484300666,0.8260869565217391,0.92,other,Date / Time,wiki_title,0.42990270995068924,0.7319422150882825,0.5004436557231589,0.5008517887563884
640,804930012,Chiến tranh Trăm Năm,history,Căng thẳng gia tăng,multi-sentence,bridge,usable,easy,weak,23,8,211,10,0.5659068384539148,0.782608695652174,1.0,other,Proper Noun - Organization,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
641,804930020,Chiến tranh Trăm Năm,history,Thời kỳ hòa bình thứ hai: 1389-1415,multi-sentence,bridge,usable,easy,weak,17,19,235,9,0.46921641791044777,0.7058823529411765,1.0,other,Number / Quantity,wiki_title,0.39077750930863464,0.8623595505617978,0.5004436557231589,0.5008517887563884
642,804930021,Chiến tranh Trăm Năm,history,Thời kỳ hòa bình thứ hai: 1389-1415,multi-sentence,bridge,usable,easy,weak,15,1,206,10,0.78609062170706,0.8666666666666667,1.0,when,Common Noun Phrase,wiki_title,0.39077750930863464,0.8623595505617978,0.5004436557231589,0.5008517887563884
643,8070370001,Kinh tế Việt Nam thời Hồng Bàng và An Dương Vương,history,Nông nghiệp,multi-sentence,bridge,usable,easy,weak,18,2,193,8,0.21173762945914845,0.9444444444444444,1.0,other,Common Noun Phrase,question_entity,0.3699508640437871,0.9317817014446228,0.5004436557231589,0.5008517887563884
644,830950003,Họ Khúc (lịch sử Việt Nam),history,Thời điểm bắt đầu,multi-sentence,bridge,usable,easy,weak,20,23,249,6,0.23382624768946395,0.9,1.0,why,Clause / Verb Phrase,wiki_title,0.4111226136425029,0.7945425361155698,0.5004436557231589,0.5008517887563884
645,834570033,Trận Waterloo,history,Hougoumont,multi-sentence,bridge,usable,easy,weak,16,3,222,6,0.2618328298086606,0.9375,1.0,other,Number / Quantity,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
646,870300003,Cách mạng công nghiệp lần thứ hai,history,Nước Đức,multi-sentence,bridge,usable,easy,weak,22,2,261,9,0.3235046335299073,0.8181818181818182,1.0,other,Common Noun Phrase,question_entity,0.36814508555261527,0.937800963081862,0.5004436557231589,0.5008517887563884
647,8804470001,Kỷ nguyên tàu buồm,history,Giới thiệu,multi-sentence,bridge,usable,easy,weak,21,2,227,8,0.4314314314314314,0.6842105263157895,0.9047619047619048,how,Other,question_entity,0.41039357263675036,0.7925361155698234,0.5070984915705412,0.5008517887563884
648,892950001,Nguyễn Súy,history,Đón vua Hưng Khánh,multi-sentence,bridge,usable,easy,weak,20,5,212,6,0.678681771369722,0.9444444444444444,0.9,other,Proper Noun - Location,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
649,893940001,Bà chúa Bầu,history,Giai thoại dân gian,multi-sentence,bridge,usable,easy,weak,11,2,244,14,0.659372026641294,0.9090909090909091,1.0,other,Common Noun Phrase,wiki_title,0.5788794354723585,0.23535313001605138,0.5004436557231589,0.5008517887563884
650,91460002,Hai Bà Trưng,history,Hán Thư,multi-sentence,bridge,usable,easy,weak,19,6,215,10,0.48897795591182364,0.8947368421052632,1.0,other,Proper Noun - Organization,answer_entity,0.6693032014614118,0.23976725521669343,0.0417036379769299,0.5008517887563884
651,91470001,Trưng Trắc,history,Danh tính và thân thế,multi-sentence,bridge,usable,easy,weak,16,2,248,8,0.26612170753860126,0.9375,1.0,other,Common Noun Phrase,answer_entity,0.3768128223102397,0.908908507223114,0.5004436557231589,0.5008517887563884
652,91480001,Trưng Nhị,history,"Nguồn gốc, tên gọi",multi-sentence,bridge,usable,easy,weak,13,2,231,11,0.9519136408243376,0.6666666666666666,0.9230769230769231,other,Proper Noun - Person,answer_entity,0.40967799084956547,0.7993579454253612,0.5004436557231589,0.5008517887563884
653,92300002,Phong trào Nhân Văn – Giai Phẩm,history,Bối cảnh,multi-sentence,bridge,usable,easy,weak,18,6,256,9,0.5585197934595525,0.9444444444444444,1.0,other,Proper Noun - Organization,wiki_title,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
654,98626730003,Międzymorze,history,Ý tưởng,multi-sentence,bridge,usable,easy,weak,20,1,225,6,0.3268671193016489,0.8947368421052632,0.95,when,Common Noun Phrase,question_entity,0.3682587411760764,0.9329855537720706,0.5070984915705412,0.5008517887563884
655,1037940001,"Nullum crimen, nulla poena sine praevia lege poenali",law,Lịch sử,multi-sentence,bridge,usable,easy,weak,24,1,217,7,0.56,0.9047619047619048,0.875,other,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
656,1051580008,Các dạng chính phủ,law,Các thuộc tính của chính phủ,multi-sentence,bridge,usable,easy,weak,26,4,229,8,0.40551181102362205,1.0,1.0,other,Proper Noun - Location,question_entity,0.3781370598704322,0.9044943820224719,0.5004436557231589,0.5008517887563884
657,1171810001,Qua lại không gây hại,law,Quyền tài phán,multi-sentence,bridge,usable,easy,weak,23,11,239,6,0.8189189189189189,0.9545454545454546,0.9565217391304348,other,Other,question_entity,0.5994051176553441,0.16693418940609953,0.5004436557231589,0.5008517887563884
658,1171810002,Qua lại không gây hại,law,Quyền tài phán,multi-sentence,bridge,usable,easy,weak,30,6,241,3,0.9776536312849162,0.9,1.0,other,Common Noun Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
659,117647850007,Thống nhất Ả Rập Xê Út,law,Chiến tranh Kuwait–Najd,multi-sentence,bridge,usable,easy,weak,17,2,224,13,0.47862453531598514,0.8823529411764706,1.0,how_many,Number / Quantity,wiki_title,0.5402959683776555,0.36396468699839485,0.5004436557231589,0.5008517887563884
660,126886070002,Chính sách thuế xuất nhập khẩu của Trump,law,Bối cảnh,multi-sentence,bridge,usable,easy,weak,29,8,220,6,0.361376673040153,0.9285714285714286,0.9655172413793104,other,Other,wiki_title,0.5100190823423425,0.4648876404494382,0.5004436557231589,0.5008517887563884
661,1273380002,Pháp quyền,law,Khái niệm,multi-sentence,bridge,usable,easy,weak,19,5,250,11,0.7891459074733096,0.7894736842105263,1.0,other,Common Noun Phrase,answer_entity,0.383915551042182,0.8852327447833066,0.5004436557231589,0.5008517887563884
662,128400580003,Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương,law,Phê chuẩn,multi-sentence,bridge,usable,easy,weak,13,6,215,8,0.5168986083499006,0.7692307692307693,1.0,other,Date / Time,wiki_title,0.38560094430060887,0.8796147672552167,0.5004436557231589,0.5008517887563884
663,1301790003,Diệt chủng Armenia,law,Người Armenia ở Đế quốc Ottoman,multi-sentence,bridge,usable,easy,weak,24,4,224,7,0.19397363465160075,0.9047619047619048,0.875,how_many,Proper Noun - Location,question_entity,0.4585543953439476,0.6364365971107544,0.5004436557231589,0.5008517887563884
664,1328240005,Lệch lạc (xã hội học),law,Lý thuyết sinh học,multi-sentence,bridge,usable,easy,weak,14,11,247,8,0.8171478565179353,0.9285714285714286,1.0,why,Other,question_entity,0.3718770277677036,0.9253611556982343,0.5004436557231589,0.5008517887563884
665,1328240006,Lệch lạc (xã hội học),law,Lý thuyết sinh học,multi-sentence,bridge,usable,easy,weak,19,3,243,8,0.19688644688644688,0.9411764705882353,0.8947368421052632,who,Proper Noun - Person,question_entity,0.506483767090316,0.5002006420545746,0.5869565217391305,0.46252129471890974
666,1333460021,Niue,law,Địa lý,multi-sentence,bridge,usable,easy,weak,27,3,234,8,0.8110902255639098,0.8076923076923077,0.9629629629629629,other,Common Noun Phrase,answer_entity,0.2780959344803643,0.9410112359550562,0.9458740017746229,0.5008517887563884
667,136050940022,Hiệp ước về việc thành lập Liên Xô,law,Hậu quả và tính hợp pháp,multi-sentence,bridge,usable,easy,weak,20,7,226,8,0.9683794466403162,0.9,1.0,how,Proper Noun - Location,question_entity,0.38548055906786416,0.880016051364366,0.5004436557231589,0.5008517887563884
